"SampleID","EndpointCategory","EndpointName","EndpointValue","EndpointValue Unit Ontology","EndpointValue Unit Ontology Entry","WellQ"
"waid378701acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",187.170074547501,"","",1
"waid378704acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",178.796339324607,"","",1
"waid378707acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",169.107209211758,"","",1
"waid378710acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",160.086165457622,"","",1
"waid378713acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",189.411737318091,"","",1
"waid378900acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",126.504747048821,"","",1
"waid378903acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",132.05516131898,"","",1
"waid378888acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",116.5639777926,"","",1
"waid378891acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",132.73512166239,"","",1
"waid378894acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",123.538168016417,"","",1
"waid378897acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",139.427913625824,"","",1
"waid378901acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",135.291523534094,"","",1
"waid378904acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",132.586553268115,"","",1
"waid378889acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",120.232901615428,"","",1
"waid378892acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",128.632623091424,"","",1
"waid378895acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",131.480648966374,"","",1
"waid378898acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",130.042709117908,"","",1
"waid378902acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",128.961426511983,"","",1
"waid378905acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",152.196045869996,"","",1
"waid378890acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",139.410374822587,"","",1
"waid378893acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",139.658127623135,"","",1
"waid378896acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",159.827679611341,"","",1
"waid378899acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",141.59257490765,"","",1
"waid378582acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",89.4625818823567,"","",1
"waid378585acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",117.724912501562,"","",1
"waid378588acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",87.6644591855912,"","",1
"waid378591acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",83.1761431640393,"","",1
"waid378594acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",87.7113416447132,"","",1
"waid378597acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",82.5540759574111,"","",1
"waid378583acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",85.742795305489,"","",1
"waid378586acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",121.200620971202,"","",1
"waid378589acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",80.7600250325808,"","",1
"waid378592acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",85.504096445985,"","",1
"waid378595acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",84.0223420789753,"","",1
"waid378598acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",87.5079329564637,"","",1
"waid378584acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",116.772038747395,"","",1
"waid378587acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",104.155574255654,"","",1
"waid378590acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",90.8267225921103,"","",1
"waid378593acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",85.9750232090182,"","",1
"waid378596acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",90.0354779833813,"","",1
"waid378599acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",81.1320928780334,"","",1
"waid378774acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",63.1766753605629,"","",1
"waid378777acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",77.0211720379322,"","",1
"waid378780acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",57.9700486184093,"","",1
"waid378783acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",51.5951952500619,"","",1
"waid378786acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",44.0588653356882,"","",1
"waid378789acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",57.9363321573491,"","",1
"waid378775acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",108.80500423621,"","",1
"waid378778acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",74.0093678335957,"","",1
"waid378781acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",51.0132888141673,"","",1
"waid378784acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",51.6317600753817,"","",1
"waid378787acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",48.0277779324421,"","",1
"waid378790acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",60.0787800279701,"","",1
"waid378776acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",106.141815011865,"","",1
"waid378779acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",80.3358730279295,"","",1
"waid378782acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",67.0419638826293,"","",1
"waid378785acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",54.5776761815416,"","",1
"waid378788acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",55.7611652109393,"","",1
"waid378791acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",55.1256850507281,"","",1
"waid378395acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",147.394843110241,"","",1
"waid378398acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",128.521253330866,"","",1
"waid378401acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",103.945712522244,"","",1
"waid378404acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",92.9551042910422,"","",1
"waid378407acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",87.8069794549404,"","",1
"waid378392acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",87.668386128359,"","",1
"waid378396acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",140.127399104823,"","",1
"waid378399acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",132.414091549049,"","",1
"waid378402acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",130.267570598686,"","",1
"waid378405acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",91.7478742111856,"","",1
"waid378390acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",85.9335294293181,"","",1
"waid378393acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",96.6108632377665,"","",1
"waid378397acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",151.075491340551,"","",1
"waid378400acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",136.207876460232,"","",1
"waid378403acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",117.70745825424,"","",1
"waid378406acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",91.1930991882347,"","",1
"waid378391acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",80.9922021983422,"","",1
"waid378394acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",85.0680483804257,"","",1
"waid378600acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",118.322129693081,"","",1
"waid378603acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",22.8415611131245,"","",1
"waid378606acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",90.060317578822,"","",1
"waid378609acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",85.4344000862739,"","",1
"waid378612acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",82.979350472143,"","",1
"waid378615acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",78.3384160821712,"","",1
"waid378601acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",95.3796829572198,"","",1
"waid378604acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",158.758140246418,"","",1
"waid378607acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",98.8499839770879,"","",1
"waid378610acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",84.9185817870251,"","",1
"waid378613acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",83.5256712474973,"","",1
"waid378616acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",82.8551899114145,"","",1
"waid378602acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",84.5220295609545,"","",1
"waid378605acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",129.38219928617,"","",1
"waid378608acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",93.5857690785294,"","",1
"waid378611acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",97.0756790457118,"","",1
"waid378614acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",88.9529717233396,"","",1
"waid378617acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",87.8339604640959,"","",1
"waid378792acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",120.637269325629,"","",1
"waid378795acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",15.1347218579101,"","",1
"waid378798acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",64.0898143279639,"","",1
"waid378801acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",61.7686029280232,"","",1
"waid378804acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",57.7640477342803,"","",1
"waid378807acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",60.307507972419,"","",1
"waid378793acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",93.68942868455,"","",1
"waid378796acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",112.138387043513,"","",1
"waid378799acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",66.0852908188925,"","",1
"waid378802acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",60.0290516997513,"","",1
"waid378805acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",63.2673158095938,"","",1
"waid378808acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",62.3030587626695,"","",1
"waid378794acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",84.9927478911896,"","",1
"waid378797acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",132.056416629977,"","",1
"waid378800acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",65.8717007898704,"","",1
"waid378803acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",67.8199941184753,"","",1
"waid378806acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",64.1555821374001,"","",1
"waid378809acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",67.3667133334088,"","",1
"waid378414acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",120.069329810784,"","",1
"waid378417acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",169.514823505181,"","",1
"waid378420acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",71.928205069294,"","",1
"waid378423acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",85.8594323177543,"","",1
"waid378408acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",91.767414342275,"","",1
"waid378411acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",86.6858371623011,"","",1
"waid378415acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",119.327087932955,"","",1
"waid378418acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",191.292641575518,"","",1
"waid378421acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",22.4809451159923,"","",1
"waid378424acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",92.7041709550674,"","",1
"waid378409acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",87.4908249987956,"","",1
"waid378412acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",89.4295029906547,"","",1
"waid378416acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",120.128014316291,"","",1
"waid378419acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",174.034904758441,"","",1
"waid378422acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",32.3947898217445,"","",1
"waid378425acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",102.272146999334,"","",1
"waid378410acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",89.913804940901,"","",1
"waid378413acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",96.254041716733,"","",1
"waid379002acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",90.8475973704052,"","",1
"waid379005acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",175.823930442733,"","",1
"waid379008acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",64.7680716632679,"","",1
"waid379003acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",88.7365035257703,"","",1
"waid379006acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",161.662996519859,"","",1
"waid379009acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",69.6592981048814,"","",1
"waid379004acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",93.8455810900978,"","",1
"waid379007acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",175.753175558398,"","",1
"waid379010acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",61.5222375085907,"","",1
"waid379098acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",78.8179345363601,"","",1
"waid379101acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",164.335336222041,"","",1
"waid379104acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",70.6867394483732,"","",1
"waid379099acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",78.1135780033945,"","",1
"waid379102acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",157.111290495169,"","",1
"waid379105acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",75.2573904527692,"","",1
"waid379100acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",76.5375938312269,"","",1
"waid379103acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",158.412181220656,"","",1
"waid379106acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",76.7980861368339,"","",1
"waid379194acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",38.5649301577372,"","",1
"waid379197acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",105.082517831472,"","",1
"waid379200acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",52.5375548441181,"","",1
"waid379195acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",49.6081979716382,"","",1
"waid379198acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",105.916272233678,"","",1
"waid379201acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",52.4420948774433,"","",1
"waid379196acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",50.5450817837682,"","",1
"waid379199acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",105.257672480983,"","",1
"waid379202acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",52.8727792288083,"","",1
"waid378906acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",102.446855610454,"","",1
"waid378909acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",247.005397383767,"","",1
"waid378912acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",89.6202749536195,"","",1
"waid378907acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",153.885167173622,"","",1
"waid378910acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",252.807772963918,"","",1
"waid378913acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",91.5798312182783,"","",1
"waid378908acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",112.47476394996,"","",1
"waid378911acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",242.435957878855,"","",1
"waid378914acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",95.0702446432733,"","",1
"waid379290acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",136.693654343864,"","",1
"waid379293acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",169.666063472206,"","",1
"waid379296acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",125.093281886184,"","",1
"waid379291acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",127.203944745483,"","",1
"waid379294acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",171.785954470318,"","",1
"waid379297acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",110.583295087799,"","",1
"waid379292acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",112.096444355665,"","",1
"waid379295acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",177.241965561879,"","",1
"waid379298acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",120.412181774382,"","",1
"waid379386acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",63.7414239225934,"","",1
"waid379389acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",134.385981852747,"","",1
"waid379392acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",74.4846028070273,"","",1
"waid379387acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",60.4154708586768,"","",1
"waid379390acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",133.480045008649,"","",1
"waid379393acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",81.5071211888084,"","",1
"waid379388acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",63.194848133314,"","",1
"waid379391acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",130.163304584624,"","",1
"waid379394acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",78.4492076000709,"","",1
"waid379011acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",51.1636517704258,"","",1
"waid379012acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",50.8787328154421,"","",1
"waid379013acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",50.654602786395,"","",1
"waid379107acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",52.5368604806111,"","",1
"waid379108acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",55.3799693994029,"","",1
"waid379109acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",55.9660892339234,"","",1
"waid379203acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",38.7825715928211,"","",1
"waid379204acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",37.73152958124,"","",1
"waid379205acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",39.9275865829237,"","",1
"waid378915acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",71.9269782631744,"","",1
"waid378916acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",67.6795824180432,"","",1
"waid378917acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",68.2716990300332,"","",1
"waid379299acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",67.9391652832106,"","",1
"waid379300acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",65.8317619922941,"","",1
"waid379301acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",67.9592346087951,"","",1
"waid379395acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",45.4595681287712,"","",1
"waid379396acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",47.84864730172,"","",1
"waid379397acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",51.2084096283016,"","",1
"waid379125acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",28.1963140282157,"","",1
"waid379110acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",43.2092916097654,"","",1
"waid379116acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",60.0500358653871,"","",1
"waid379119acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",61.1359727739306,"","",1
"waid379122acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",64.306673473381,"","",1
"waid379114acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",53.8674149950728,"","",1
"waid379126acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",27.1357656447581,"","",1
"waid379111acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",46.1732349747005,"","",1
"waid379117acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",57.6705493780858,"","",1
"waid379120acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",61.0982974399601,"","",1
"waid379123acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",64.2446838367066,"","",1
"waid379115acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",53.3812249283595,"","",1
"waid379127acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",28.4128760491508,"","",1
"waid379112acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",42.0461313929892,"","",1
"waid379118acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",57.4679343980289,"","",1
"waid379121acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",58.1542720685508,"","",1
"waid379124acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",59.465214115698,"","",1
"waid378918acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",32.8446682994233,"","",1
"waid378921acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",53.4774011724665,"","",1
"waid378924acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",66.6309880095693,"","",1
"waid378927acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",73.0219694094376,"","",1
"waid378930acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",79.560221007348,"","",1
"waid378933acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",86.9074337817652,"","",1
"waid378919acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",31.5326542561823,"","",1
"waid378922acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",52.7437033119622,"","",1
"waid378925acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",59.8966183770837,"","",1
"waid378928acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",68.9691278110981,"","",1
"waid378931acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",67.8144530563391,"","",1
"waid378934acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",77.3625612231833,"","",1
"waid378920acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",33.6862599695126,"","",1
"waid378923acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",54.7431368326872,"","",1
"waid378926acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",64.8459640028245,"","",1
"waid378929acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",69.2380333863037,"","",1
"waid378932acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",67.7120962867943,"","",1
"waid378935acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",76.1068004115223,"","",1
"waid379302acid1304","DD-SK (pH2AX-cJun)","DNA damage (pH2AX)",32.716928613047,"","",1
